Title,Describe,Price,Area,Location,Detail
"Đất nền ngay biển du lịch, gần khu kinh tế Nhơn hội  đã có sổ hồng  riêng từng nền giá rẻ",None,"Giá:   2,5 tỷ ",Diện tích:   80 m2,"Địa chỉ tài sản: Quốc Lộ 19B, Phường Nhơn Lý, Thành phố Quy Nhơn, Bình Định","Mã tin10878554Hướng_Phòng ănLoại tinCần bánĐường trước nhà12mNhà bếpLoại BDSĐất nền, liền kề, đất dự ánPháp lýSổ hồng/ Sổ đỏSân thượngChiều ngang5mSố lầu---Chổ để xe hơiChiều dài16mSố phòng ngủ---Chính chủ---"
Nhận booking đất ven biển đã có sổ hồng riêng - Sở hữu lâu dài. TT 5% ký HD.,None,Giá:   40 triệu / m2  ,Diện tích:   80 m2,"Địa chỉ tài sản: Quốc Lộ 19B, Phường Nhơn Lý, Thành phố Quy Nhơn, Bình Định","Mã tin10828264Hướng_Phòng ănLoại tinCần bánĐường trước nhà12mNhà bếpLoại BDSĐất nền, liền kề, đất dự ánPháp lýSổ hồng/ Sổ đỏSân thượngChiều ngang5mSố lầu3Chổ để xe hơiChiều dài17mSố phòng ngủ4Chính chủ---Thuộc dự ánKhu đô thị mới Nhơn Hội New City (xem chi tiết dự án)"
"Bán đất mặt tiền QL 19B, Tp. Qui Nhơn. SHR - 80m2, Pháp lý đầy đủ - sang tên trong ngày",None,Giá:   42 triệu / m2  ,Diện tích:   80 m2,"Địa chỉ tài sản: Quốc Lộ 19B, Phường Nhơn Lý, Thành phố Quy Nhơn, Bình Định","Mã tin10765821Hướng_Phòng ăn---Loại tinCần bánĐường trước nhà12mNhà bếp---Loại BDSĐất nền, liền kề, đất dự ánPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang5mSố lầu---Chổ để xe hơi---Chiều dài16mSố phòng ngủ3Chính chủ---Thuộc dự ánKhu đô thị mới Nhơn Hội New City (xem chi tiết dự án)"
"BÁN LÔ ĐẤT CỰC KỲ VIP ĐƯỜNG NGUYỄN TRUNG TÍN, DT 330M2, GIÁ BÁN 55 TỶ","Bất động sản Quy Nhơn cần bán lô đất cực Víp ở đường Nguyễn Trung Tín, Quy Nhơn, Bình Định.
Vị trí: bên cạnh các khách sạn cao cấp 5 sao, nhà hàng quán bar... Cách biển 50m, khu vui chơi cao cấp sầm uất bậc nhất phố biển, thuận lợi kinh doanh các kiểu.
Diện tích: 330m2, chiều rộng lô đất 24m2, vỉa hè rộng 10m, đường lộ giới 42m.
Giá bán: 55 tỷ.",Giá:   55 tỷ ,Diện tích:   330 m2,"Địa chỉ tài sản: Đường An Dương Vương, Phường Nguyễn Văn Cừ, Thành phố Quy Nhơn, Bình Định","Mã tin6374488HướngĐông NamPhòng ăn---Loại tinCần bánĐường trước nhà42mNhà bếp---Loại BDSĐất thổ cư, đất ởPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang24mSố lầu---Chổ để xe hơi---Chiều dài14mSố phòng ngủ---Chính chủ---"
"BÁN LÔ GÓC CỰC VIP 2 MẶT TIỀN CÁCH BIỂN 50M, DT 1000M2, HƯỚNG ĐÔNG NAM. GIÁ BÁN 125 TỶ.","Hiện trạng: lô góc 2 mặt tiền đường lớn, lộ giới 18m.
Vị trí: Cách biển 50m, gần các khách sạn 5 sao cao cấp, khu nhà hàng, bar, cafe sầm uất bậc nhất phố biển Quy Nhơn. Diện tích rộng nên thích hợp xây dựng kinh doanh các thể loại...
Hướng: đông nam - đông bắc.
Diện tích: 1000 m2
Giá bán: 125 tỷ",Giá:   125 tỷ ,Diện tích:   1.000 m2,"Địa chỉ tài sản: Đường An Dương Vương, Phường Nguyễn Văn Cừ, Thành phố Quy Nhơn, Bình Định","Mã tin6381453HướngĐông NamPhòng ăn---Loại tinCần bánĐường trước nhà18mNhà bếp---Loại BDSĐất thổ cư, đất ởPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang20mSố lầu---Chổ để xe hơi---Chiều dài50mSố phòng ngủ---Chính chủ---"
"BÁN NHÀ VIP 2 MẶT TIỀN ĐƯỜNG XUÂN DIỆU, GẦN KS HƯƠNG VIỆT! GIÁ BÁN 41 TỶ","Cần bán nhà góc 2 mặt tiền đường Xuân Diệu, đối diện bãi tắm đẹp nhất tp Quy Nhơn!
Vị trí: Gần khách sạn Hương Việt, bến du thuyền của Tập đoàn Hưng Thịnh. Xung quanh là các khách sạn nhà hàng sầm uất bậc nhất phố biển!
Diện tích: 148m2, góc 2 mặt tiền! Nhà kết cấu 5 tầng, thuận lợi kinh doanh các loại hình dịch vụ!
Giá bán: 41 tỷ.",Giá:   41 tỷ ,Diện tích:   148 m2,"Địa chỉ tài sản: Đường Xuân Diệu, Phường Trần Phú, Thành phố Quy Nhơn, Bình Định",Mã tin6284545HướngĐông NamPhòng ăn---Loại tinCần bánĐường trước nhà40mNhà bếp---Loại BDSNhà mặt tiềnPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang6mSố lầu5Chổ để xe hơi---Chiều dài25mSố phòng ngủ10Chính chủ---
"BÁN LÔ ĐẤT ĐẸP ĐƯỜNG TRẦN ĐỘC, DT 272 M2, HƯỚNG ĐÔNG NAM, GIÁ BÁN 24 TỶ","Cần bán lô đất đường Trần Độc, tp Quy Nhơn, Bình Định.
Vị trí: cách biển khoảng 50m, gần quảng trường trung tâm tp Quy Nhơn, cách phố ẩm thực Quy Nhơn 50m. Thuận lợi kinh doanh khách sạn nhà nghỉ.
Diện tích: 272m2, rộng 13,5m. Hướng đông nam
Giá bán: 24 tỷ",Giá:   24 tỷ ,Diện tích:   272 m2,"Địa chỉ tài sản: Đường Trần Độc, Phường Trần Phú, Thành phố Quy Nhơn, Bình Định","Mã tin6266149HướngĐông NamPhòng ăn---Loại tinCần bánĐường trước nhà12mNhà bếp---Loại BDSĐất thổ cư, đất ởPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang13,5mSố lầu---Chổ để xe hơi---Chiều dài20mSố phòng ngủ---Chính chủ---"
"BÁN LÔ ĐẤT SIÊU VIP DT 250M2 ĐƯỜNG AN DƯƠNG VƯƠNG, QUY NHƠN. GIÁ BÁN 73 TỶ","Cần bán lô đất siêu vip đường An Dương Vương, Tp Quy Nhơn, Bình Định
Diện tích: 250m2, ngang rộng 11m
Pháp lý: sổ hồng, hướng đông nam
Vị trí: đối diện bãi tắm đông đúc bậc nhất Quy Nhơn. Xung quanh là các khách sạn 5 sao, các nhà hàng quán bar-cafe đỉnh nhất thành phố! Vị trí cực đẹp, thuận lợi kinh doanh buôn bán các thể loại. 
Giá bán: 73 tỷ",Giá:   73 tỷ ,Diện tích:   253 m2,"Địa chỉ tài sản: Đường An Dương Vương, Phường Nguyễn Văn Cừ, Thành phố Quy Nhơn, Bình Định","Mã tin6118618HướngĐông NamPhòng ăn---Loại tinCần bánĐường trước nhà42mNhà bếp---Loại BDSĐất thổ cư, đất ởPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang11mSố lầu---Chổ để xe hơi---Chiều dài23mSố phòng ngủ---Chính chủ---"
"BÁN NHÀ MẶT TIỀN 2 MÊ ĐƯỜNG PHAN BỘI CHÂU, DT 250M2, GIÁ BÁN 18 TỶ","Cần bán nhà mặt tiền đường Phan Bội Châu, tp Quy Nhơn, Bình Định.
Diện tích: 250m2, ngang rộng 5m
Pháp lý: sổ đỏ, hướng đông bắc.
Kết cấu: nhà 3 mê với dt khoảng 130m2, đoạn sau chừa sân trống, rồi có nhà 1 mê khoảng 45m2. Thuận lợi kinh doang cho thuê nhà mặt tiền, chủ ở nhà sau.
Vị trí: đoạn kinh doanh sầm uất, gần ngã tư đường Tăng Bạt Hổ, gần TTTM An Phú Thịnh.
Giá bán: 18 tỷ",Giá:   18 tỷ ,Diện tích:   250 m2,"Địa chỉ tài sản: Đường Phan Bội Châu, Phường Trần Hưng Đạo, Thành phố Quy Nhơn, Bình Định",Mã tin6118643HướngĐông BắcPhòng ăn---Loại tinCần bánĐường trước nhà20mNhà bếp---Loại BDSNhà mặt tiềnPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang5mSố lầu3Chổ để xe hơi---Chiều dài50mSố phòng ngủ3Chính chủ---
"BÁN LÔ ĐẤT ĐẸP ĐƯỜNG PHAN ĐÌNH PHÙNG, HƯỚNG ĐÔNG NAM, DT 160M2, GIÁ BÁN 17 TỶ","Cần bán lô đất đẹp đường Phan Đình Phùng, tp Quy Nhơn, Bình Định.
Vị trí: đối diện hồ sinh thái Đống Đa, gần phố đi bộ Quy Nhơn. Thuận lợi xây biệt thự, nhà hàng, cafe, karaoke...
Diện tích: 160m2, ngang rộng 8m, hướng đông nam.
Giá bán: 17 tỷ, có thương lượng nhẹ.",Giá:   17 tỷ ,Diện tích:   160 m2,"Địa chỉ tài sản: Đường Phan Đình Phùng, Phường Trần Hưng Đạo, Thành phố Quy Nhơn, Bình Định","Mã tin6135762HướngĐông NamPhòng ăn---Loại tinCần bánĐường trước nhà20mNhà bếp---Loại BDSĐất thổ cư, đất ởPháp lý---Sân thượng---Chiều ngang8mSố lầu---Chổ để xe hơi---Chiều dài20mSố phòng ngủ---Chính chủ---"
BÁN LÔ ĐẤT 90 M2 ĐƯỜNG VÕ TRỌNG SANH KHU ĐÔ THỊ AN PHÚ THỊNH B3,"Cần bán lô đất đẹp đường Võ Trọng Sanh, khu B3 đô thị An Phú Thịnh.
Diện tích: 90m2, rộng 5m hướng đông bắc!
Vị trí: bên cạnh ngân hàng chính sách xã hội tỉnh Bình Định. Gần khu đại phú gia, trường đại học FPT, đô thị sinh thái ECOBAY. Khu có hạ tầng đẹp, hoàn chỉnh.
Giá bán: 3,25 tỷ","Giá:   3,25 tỷ ",Diện tích:   90 m2,"Địa chỉ tài sản: Đường Võ Nguyên Giáp, Phường Đống Đa, Thành phố Quy Nhơn, Bình Định","Mã tin6185278HướngĐông BắcPhòng ăn---Loại tinCần bánĐường trước nhà15mNhà bếp---Loại BDSĐất thổ cư, đất ởPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang5mSố lầu---Chổ để xe hơi---Chiều dài18mSố phòng ngủ---Chính chủ---"
"Bán lô đất cực đẹp đường Xuân Diệu, hướng đông nam. Diện tích 101m2 , giá bán 20 tỷ","- CẦN BÁN LÔ ĐẤT MT XUÂN DIỆU VIEW BIỂN CỰC ĐẸP SÁT QUẢNG TRƯỜNG, DT 101M2, GIÁ 20 TỶ
- Diện Tích: 101m2 (Ngang rộng rãi 6,5m).
- Hướng: Đông
- Pháp Lý: Sổ Đỏ
- Giá bán: 20 tỷ
- Vị trí cực đẹp, view biển, nằm mặt tiền, gần khách sạn hương việt. Thuận lợi kinh doanh nhiều lĩnh vực.",Giá:   20 tỷ ,Diện tích:   101 m2,"Địa chỉ tài sản: Đường Xuân Diệu, Phường Trần Phú, Thành phố Quy Nhơn, Bình Định","Mã tin6661509HướngĐôngPhòng ăn---Loại tinCần bánĐường trước nhà42mNhà bếp---Loại BDSĐất thổ cư, đất ởPháp lý---Sân thượng---Chiều ngang6mSố lầu---Chổ để xe hơi---Chiều dài16mSố phòng ngủ---Chính chủ---"
"BÁN LÔ GÓC CỰC ĐẸP ĐƯỜNG LÊ ĐỨC THỌ, HƯỚNG ĐÔNG BẮC, DT 450M2, GIÁ BÁN 60 TỶ","- Bán lô đất 2 mặt tiền Lê Đức Thọ, DT 450m2.
- Diện Tích: 450m2 (ôm cua 2 mặt tiền)
- Pháp Lý: Sổ Đỏ
- Giá bán: 60 tỷ
- Hướng: Đông Bắc
- Vị trí cực đẹp, view hồ sinh thái đống đa, gần phố đi bộ, gần cảng Quy Nhơn. Thích hợp kinh doanh khách sạn, nhà hàng.",Giá:   60 tỷ ,Diện tích:   450 m2,"Địa chỉ tài sản: Đường Lê Đức Thọ, Phường Trần Hưng Đạo, Thành phố Quy Nhơn, Bình Định","Mã tin6661557HướngĐông BắcPhòng ăn---Loại tinCần bánĐường trước nhà36mNhà bếp---Loại BDSĐất thổ cư, đất ởPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang18mSố lầu---Chổ để xe hơi---Chiều dài25mSố phòng ngủ---Chính chủ---"
"BÁN LÔ ĐÔI MẶT TIỀN ĐƯỜNG ĐIỆN BIÊN PHỦ, DT 360M2, HƯỚNG ĐÔNG NAM, GIÁ BÁN 10,8 TỶ","Bán lô đôi đẹp đường Điện Biên Phủ, phường Nhơn Bình, tp Quy Nhơn, Bình Định!
Lô đất gần khu chung cư cao cấp 28 tầng Ecolife Riverside, bên cạnh chi cục thuế tp Quy Nhơn. Nằm trên đường trục kết nối với quốc lộ 19B, đường rộng 40m. Lô đất bề ngang rộng 12m nên thuận tiện xây dựng và kinh doanh các kiểu!
Diện tích: 360m2, ngang rộng 12m.
Hướng: đông nam, pháp lý sổ hồng!
Giá bán: 10,8 tỷ( có thể bán từng lô riêng)","Giá:   10,8 tỷ ",Diện tích:   360 m2,"Địa chỉ tài sản: Đường Điện Biên Phủ, Phường Nhơn Bình, Thành phố Quy Nhơn, Bình Định","Mã tin5711123HướngĐông NamPhòng ăn---Loại tinCần bánĐường trước nhà40mNhà bếp---Loại BDSĐất thổ cư, đất ởPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang12mSố lầu---Chổ để xe hơi---Chiều dài30mSố phòng ngủ---Chính chủ---"
CẦN BÁN LÔ GÓC 3 VIP DT 658m2 MẶT TIỀN ĐƯỜNG VÕ THỊ YẾN KHU TÂY AN DƯƠNG VƯƠNG,"CẦN BÁN LÔ GÓC 3 VIP DT 658m2 MẶT TIỀN ĐƯỜNG VÕ THỊ YẾN KHU TÂY AN DƯƠNG VƯƠNG, GẦN CHUNG CƯ FLC.
 + Hiện trạng: đất trống.
 + Diện tích: 658M2, ngang 20mx35m, hướng đông nam!
Vị trí: Cách bãi  biển Quy Nhơn 200m, bên cạnh FLC Sea Tower Quy Nhơn
 +  Khu ở, nghĩ dưỡng, đầu tư kinh doanh, tiện di chuyển các khu du lịch Biển Quy nhơn, Kỳ Co, Eo gió, MerryLand Quy Nhơn
 + Đường Kinh doanh sầm uất, thuận tiện buôn bán đa ngàng nghề, Xây khách Sạn, Nhà Hàng…",Giá:   110 tỷ ,Diện tích:   658 m2,"Địa chỉ tài sản: Đường Võ Thị Yến, Phường Nguyễn Văn Cừ, Thành phố Quy Nhơn, Bình Định","Mã tin5713489HướngĐông NamPhòng ăn---Loại tinCần bánĐường trước nhà23mNhà bếp---Loại BDSĐất thổ cư, đất ởPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang25mSố lầu---Chổ để xe hơi---Chiều dài35mSố phòng ngủ---Chính chủ---"
"BÁN LÔ GÓC SIÊU ĐẸP ĐƯỜNG HOA LƯ, DT 135m2, HƯỚNG TÂY BẮC, GIÁ BÁN 6,6 Tỷ.","Bán lô góc siêu đẹp đường Hoa Lư nối dài, gần chung cư Ecolife, phường Nhơn Bình.
Lô đất có mặt tiền rộng 10m, nằm vị trí khu trung tâm thành phố, xung quanh dân cư đông đúc, hướng nhìn ra sông thoáng mát quanh năm. Khu an ninh và chất lượng cuộc sống cao cấp! Quý khách có thể xây biệt thự hoặc kinh doanh cafe...
Diện tích: 135m2, hướng tây bắc-tây nam
Giá bán: 6,6 tỷ","Giá:   6,6 tỷ ",Diện tích:   135 m2,"Địa chỉ tài sản: Đường Hoa Lư, Phường Nhơn Bình, Thành phố Quy Nhơn, Bình Định","Mã tin5715978HướngTây BắcPhòng ăn---Loại tinCần bánĐường trước nhà20mNhà bếp---Loại BDSĐất thổ cư, đất ởPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang10mSố lầu---Chổ để xe hơi---Chiều dài14mSố phòng ngủ---Chính chủ---"
"BÁN LÔ ĐẤT BIỆT THỰ KHU ĐẠI PHÚ GIA, DIỆN TÍCH 200M2, GIÁ BÁN 6,4 TỶ.","- Bán lô đất biệt thự đẹp khu Đại Phú Gia, phường Nhơn Bình, TP Quy Nhơn, Bình Định.
- Lô đất có vị trí đẹp, nằm trong khuôn viên khu đô thị Đại Phú Gia. Có hạ tầng giao thông thông thoáng, cây xanh chiếu sáng. Xung quanh có bến du thuyền sang trọng, gần trường đại học FPT đang xây dựng. Cách trung tâm thành phố 3km, nằm trên trục đường qua khu kinh tế Nhơn Hội và khu nghĩ dưỡng FLC... Nơi an cư danh giá bật nhất Quy Nhơn.
- Diện tích: 200m2, ngang rộng 10m, hướng đông bắc.
- Giá bán: 6,4 tỷ","Giá:   6,4 tỷ ",Diện tích:   200 m2,"Địa chỉ tài sản: Đường Võ Nguyên Giáp, Phường Nhơn Bình, Thành phố Quy Nhơn, Bình Định","Mã tin5720506HướngĐông BắcPhòng ăn---Loại tinCần bánĐường trước nhà18mNhà bếp---Loại BDSĐất thổ cư, đất ởPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang10mSố lầu---Chổ để xe hơi---Chiều dài20mSố phòng ngủ---Chính chủ---"
"BÁN NHÀ MẶT TIỀN RỘNG 9M DT 200M2 ĐƯỜNG HOÀNG VĂN THỤ, HƯỚNG ĐÔNG NAM. GIÁ BÁN 17 TỶ","Bán nhà mặt tiền rộng 9m đường Hoàng Văn Thụ, hướng đông nam.
Vị trí: nhà gần chợ, bệnh viện đa khoa tỉnh, siêu thị quảng trường trung tâm, cách biển 1km. Nhà có mặt tiền rộng thuận lợi mở phòng mạch, tiệm thuốc tây, kinh doanh cafe...
Diện tích: 200m2, hướng đông nam.
Giá bán: 17 TỶ",Giá:   17 tỷ ,Diện tích:   200 m2,"Địa chỉ tài sản: Đường Hoàng Văn Thụ, Phường Ngô Mây, Thành phố Quy Nhơn, Bình Định",Mã tin5720769HướngĐông NamPhòng ăn---Loại tinCần bánĐường trước nhà20mNhà bếp---Loại BDSNhà mặt tiềnPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang9mSố lầu3Chổ để xe hơi---Chiều dài22mSố phòng ngủ3Chính chủ---
"BÁN LÔ ĐẤT VIP ĐƯỜNG PHAN BÁ VÀNH, GẦN CHỢ ĐIỆN BIÊN PHỦ, DT 700M2, GIÁ BÁN 21 TỶ.","- Cần bán 7 lô đất liền kề đường Phan Bá Vành, gần chợ Điện Biên Phủ, phường Nhơn Bình, Quy Nhơn.
- Lô đất gần chi cục thuế thành phố Quy Nhơn, gần chợ, trường học. Cách chung cư cao cấp Ecolife Riverside khoảng 300m. Đường rộng 20m, khu dân cư sầm uất.
- Diện tích: 700m2, ngang 35m, hướng đông bắc, pháp lý sổ hồng.
- Giá bán: 21 tỷ, thương lượng.",Giá:   21 tỷ ,Diện tích:   700 m2,"Địa chỉ tài sản: Đường Phan Bá Vành, Phường Nhơn Bình, Thành phố Quy Nhơn, Bình Định","Mã tin5723995HướngĐông BắcPhòng ăn---Loại tinCần bánĐường trước nhà20mNhà bếp---Loại BDSĐất thổ cư, đất ởPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang35mSố lầu---Chổ để xe hơi---Chiều dài20mSố phòng ngủ---Chính chủ---"
"BÁN NHÀ MẶT TIỀN ĐƯỜNG LÊ HỒNG, GIÁ BÁN 15 TỶ.","Cần bán nhà mặt tiền đường Lê Hồng Phong, phường Trần Phú, Quy Nhơn.
Vị trí: cách biển 200m, nằm trên cung đường mua bán kinh doanh sầm uất. Gần các tiện ích như: siêu thị, quảng trường, bệnh viện, sở ban ngành của tỉnh....
Diện tích: 112m2, ngang 7m.
Gián bán: 15 tỷ, thương lượng.",Giá:   15 tỷ ,Diện tích:   112 m2,"Địa chỉ tài sản: Đường Lê Hồng Phong, Phường Trần Phú, Thành phố Quy Nhơn, Bình Định",Mã tin5725091HướngĐông BắcPhòng ăn---Loại tinCần bánĐường trước nhà20mNhà bếp---Loại BDSNhà mặt tiềnPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang7mSố lầu1Chổ để xe hơi---Chiều dài16mSố phòng ngủ2Chính chủ---
"BÁN NHÀ MẶT TIỀN ĐƯỜNG DIÊN HỒNG 88M2 KẾT CẤU 4 MÊ, HƯỚNG TÂY, GIÁ BÁN 11,8 TỶ.","Cần bán nhà mặt tiền đường Diên Hồng, kết cấu 4 mê đẹp. Nhà có 4 phòng ngủ, 4wc, phòng khách rộng rãi.
- Vị trí: nhà gần siêu thị Coop mark, quảng trường, gần biển... thuận lợi kinh doanh mở văn phòng, trung tâm dạy học....
- Diện tích: 88m2, rộng 5,1m
- Hướng: tây, pháp lý sổ đỏ.
- Giá bán: 11,8 tỷ","Giá:   11,8 tỷ ",Diện tích:   88 m2,"Địa chỉ tài sản: Đường Diên Hồng, Phường Lý Thường Kiệt, Thành phố Quy Nhơn, Bình Định","Mã tin5735587HướngTâyPhòng ăn---Loại tinCần bánĐường trước nhà20mNhà bếp---Loại BDSNhà mặt tiềnPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang5mSố lầu4Chổ để xe hơi---Chiều dài17,5mSố phòng ngủ4Chính chủ---"
"BÁN 2 LÔ ĐẤT ĐẸP KHU 655, HƯỚNG ĐÔNG NAM, DIỆN TÍCH 190M2, GIÁ BÁN 18 TỶ.","Cần bán lô đất đường Bùi Tư Toàn, gần nhà hàng Vị Biển, khu trung đoàn vận tải 655. Xung quanh là các nhà hàng khách sạn cao tầng. Cách biển khoảng 100m, khu dân cư sầm uất bật nhất Quy Nhơn.
Diện tích: 190m2, ngang 10m, hướng đông nam.
Giá bán: 18 tỷ",Giá:   18 tỷ ,Diện tích:   190 m2,"Địa chỉ tài sản: Đường Nguyễn Thị Định, Phường Nguyễn Văn Cừ, Thành phố Quy Nhơn, Bình Định","Mã tin5735655HướngĐông NamPhòng ăn---Loại tinCần bánĐường trước nhà14mNhà bếp---Loại BDSĐất thổ cư, đất ởPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang10mSố lầu---Chổ để xe hơi---Chiều dài19mSố phòng ngủ---Chính chủ---"
"BÁN LÔ ĐẤT BIỆT THỰ ĐƯỜNG ĐINH RUỐI, DT 300M2, GIÁ BÁN 7 TỶ.","Cần bán lô đất rộng đường Đinh Ruối, khu đông Điện Biên Phủ, phường Nhơn Bình, Tp Quy Nhơn.
Vị trí: gần chung cư thương mại Ecolife, gần chi cục thuế Quy Nhơn, khu dân cư đông đúc, giao thông kết nối thuận lợi, cách trung tâm Quy Nhơn khoảng 3km. Thuận lợi xây dựng kho xưởng, biệt thự nhà vườn....
Diện tích: 300m2( 15m x 20m)
Giá bán: 7 tỷ.",Giá:   7 tỷ ,Diện tích:   300 m2,"Địa chỉ tài sản: Đường Đinh Ruối, Phường Nhơn Bình, Thành phố Quy Nhơn, Bình Định","Mã tin5756570Hướng_Phòng ăn---Loại tinCần bánĐường trước nhà14mNhà bếp---Loại BDSĐất thổ cư, đất ởPháp lý---Sân thượng---Chiều ngang20mSố lầu---Chổ để xe hơi---Chiều dài15mSố phòng ngủ---Chính chủ---"
"BÁN LÔ ĐẤT 2 MẶT TIỀN VIP KHU ĐẠI PHÚ GIA, DIỆN TÍCH 360M2, GIÁ BÁN 32 TR/M2.","- Cần bán lô đất biệt thự vip khu đô thị Đại Phú Gia, gần cầu Nhơn Hội. Khu đô thị được thiết kế theo phong cách hiện đại, hạ tầng đầy đủ. Cây xanh cổ thụ, vỉa hè lót đá granit, điện ngầm. Khu đô thị cách khu FLC 10km, trung tâm thành phố 3km, gần trường đại học FPT, có hai bến du thuyền sang trọng! Nơi an cư lý tưởng bật nhất thành phố Quy Nhơn.
- Diện tích: 360m2, ngang rộng 14m
- Giá bán: 32 Tr/m2",Giá:   32 triệu / m2  ,Diện tích:   360 m2,"Địa chỉ tài sản: Đường Võ Nguyên Giáp, Phường Nhơn Bình, Thành phố Quy Nhơn, Bình Định","Mã tin5756828HướngĐông BắcPhòng ăn---Loại tinCần bánĐường trước nhà18mNhà bếp---Loại BDSĐất thổ cư, đất ởPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang12mSố lầu---Chổ để xe hơi---Chiều dài30mSố phòng ngủ---Chính chủ---"
"BÁN LÔ ĐẤT ĐẸP ĐƯỜNG TRỊNH CÔNG SƠN, GẦN BIỂN DT 300M2. GIÁ BÁN 100TR/M2","Cần bán lô đất siêu đẹp 300m2 ở đường Trịnh Công Sơn, cách biển 50m.
Diện tích: 300m2, rộng 10m, hướng tây nam
Vị trí: khu dân cư đông đúc, gần trường đại học Quy Nhơn, gần biển. Vị trí sầm uất bao quanh là các khách sạn 5 sao. Thuận lợi kinh doanh mọi lĩnh vực.
Giá bán:  100tr/m2",Giá:   100 triệu / m2  ,Diện tích:   300 m2,"Địa chỉ tài sản: Đường An Dương Vương, Phường Nguyễn Văn Cừ, Thành phố Quy Nhơn, Bình Định","Mã tin6046326HướngTây NamPhòng ăn---Loại tinCần bánĐường trước nhà15mNhà bếp---Loại BDSĐất thổ cư, đất ởPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang10mSố lầu---Chổ để xe hơi---Chiều dài30mSố phòng ngủ---Chính chủ---"
"BÁN LÔ ĐẤT MẶT TIỀN ĐƯỜNG TRẦN VĂN ƠN, DT 95M2, HƯỚNG ĐÔNG BẮC. GIÁ BÁN 9 TỶ.","Cần bán lô đất đường Trần Văn Ơn, khu đô thị Tây An Dương Vương, tp Quy Nhơn.
Diện tích: 95m2, rộng 5m, hướng đông bắc.
Vị trí: lô đất có vị trí vip, cách biển khoảng 100m. Bên cạch lô đất là các khách sạn 5 sao, các nhà hàng khách sạn đang kinh doanh với lượng khách đông đúc, khu sầm uất bật nhất tp Quy Nhơn. Thích hợp kinh doanh khách sạn nhà hàng, bar, cafe
Giá bán: 9 tỷ!",Giá:   9 tỷ ,Diện tích:   95 m2,"Địa chỉ tài sản: Đường Trần Văn Ơn, Phường Nguyễn Văn Cừ, Thành phố Quy Nhơn, Bình Định","Mã tin6046352HướngĐông BắcPhòng ăn---Loại tinCần bánĐường trước nhà12mNhà bếp---Loại BDSĐất thổ cư, đất ởPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang5mSố lầu---Chổ để xe hơi---Chiều dài19mSố phòng ngủ---Chính chủ---"
"BÁN KHÁCH SẠN 32 PHÒNG ĐƯỜNG TÂY SƠN, GẦN BIỂN, GIÁ BÁN 35 TỶ","Cần bán khách sạn đường Tây Sơn, phường Ghềnh Ráng, Quy Nhơn.
Diện tích: 160m2, rộng 8m.
Kết cấu: Khách sạn có 32 phòng, nội thất chuẩn 3 sao, mới leng keng. Có hệ thống pccc hiện đại, thang máy, phòng ở rộng rãi.
Vị trí: Gần biển, gần bến xe trung tâm Quy Nhơn. Đường rông 42m, đỗ đậu xe vô tư, khách lưu trú đạt 80% tổng số phòng trung bình năm. Khách sạn đang kinh doanh hiệu quả, vì có việc gia đình nên muốn tìm chủ mới!
Giá bán: 35 tỷ, có thương lượng!",Giá:   35 tỷ ,Diện tích:   1.000 m2,"Địa chỉ tài sản: Đường Tây Sơn, Phường Ghềnh Ráng, Thành phố Quy Nhơn, Bình Định","Mã tin6048256Hướng_Phòng ăn---Loại tinCần bánĐường trước nhà42mNhà bếp---Loại BDSNhà hàng, khách sạnPháp lý---Sân thượng---Chiều ngang8mSố lầu7Chổ để xe hơi---Chiều dài20mSố phòng ngủ32Chính chủ---"
